MYBVJ0616958,0.00,VJ061695,PERWAJASTEEL IMTN 0% 26.03.2012 SN,PERWAJASTEEL,IMTN,25/09/2006,26/03/2012,N/A,N/A
MYBVJ0616966,0.00,VJ061696,PERWAJASTEEL IMTN 0% 25.09.2012 SN,PERWAJASTEEL,IMTN,25/09/2006,25/09/2012,N/A,N/A
MYBVJ0617212,0.00,VJ061721,PERWAJASTEEL IMTN 0% 26.03.2012 SN,PERWAJASTEEL,IMTN,25/09/2006,26/03/2012,N/A,N/A
MYBVJ0617220,0.00,VJ061722,PERWAJASTEEL IMTN 0% 25.09.2012 SN,PERWAJASTEEL,IMTN,25/09/2006,25/09/2012,N/A,N/A
MYBVJ0617378,0.00,VJ061737,PERWAJASTEEL IMTN 0% 26.03.2012 SN,PERWAJASTEEL,IMTN,25/09/2006,26/03/2012,N/A,N/A
MYBVJ0617386,0.00,VJ061738,PERWAJASTEEL IMTN 0% 25.09.2012 SN,PERWAJASTEEL,IMTN,25/09/2006,25/09/2012,N/A,N/A
MYBVJ0619564,0.00,VJ061956,JEV IMTN 0% 14.05.2012 SN,JEV,IMTN,13/11/2006,14/05/2012,N/A,N/A
MYBVJ0619572,0.00,VJ061957,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,13/11/2006,12/11/2012,N/A,N/A
MYBVJ0619846,0.00,VJ061984,JEV IMTN 0% 14.05.2012 SN,JEV,IMTN,13/11/2006,14/05/2012,N/A,N/A
MYBVJ0619853,0.00,VJ061985,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,13/11/2006,12/11/2012,N/A,N/A
MYBVJ0620133,0.00,VJ062013,JEV IMTN 0% 14.05.2012 SN,JEV,IMTN,13/11/2006,14/05/2012,N/A,N/A
MYBVJ0620141,0.00,VJ062014,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,13/11/2006,12/11/2012,N/A,N/A
MYBVJ0704804,0.00,VJ070480,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,14/05/2007,12/11/2012,N/A,N/A
MYBVJ0704812,0.00,VJ070481,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,14/05/2007,10/05/2013,N/A,N/A
MYBVJ0705074,0.00,VJ070507,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,14/05/2007,12/11/2012,N/A,N/A
MYBVJ0705082,0.00,VJ070508,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,14/05/2007,10/05/2013,N/A,N/A
MYBVJ0705355,0.00,VJ070535,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,14/05/2007,12/11/2012,N/A,N/A
MYBVJ0705363,0.00,VJ070536,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,14/05/2007,10/05/2013,N/A,N/A
MYBVJ0705645,0.00,VJ070564,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,14/05/2007,12/11/2012,N/A,N/A
MYBVJ0705652,0.00,VJ070565,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,14/05/2007,10/05/2013,N/A,N/A
MYBVJ0705942,0.00,VJ070594,JEV IMTN 0% 12.11.2012 SN,JEV,IMTN,14/05/2007,12/11/2012,N/A,N/A
MYBVJ0705959,0.00,VJ070595,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,14/05/2007,10/05/2013,N/A,N/A
MYBVJ0709878,0.00,VJ070987,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0709886,0.00,VJ070988,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0710132,0.00,VJ071013,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0710140,0.00,VJ071014,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0710405,0.00,VJ071040,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0710413,0.00,VJ071041,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0710686,0.00,VJ071068,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0710694,0.00,VJ071069,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0710975,0.00,VJ071097,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0710983,0.00,VJ071098,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0711270,0.00,VJ071127,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0711288,0.00,VJ071128,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0711585,0.00,VJ071158,JEV IMTN 0% 10.05.2013 SN,JEV,IMTN,12/11/2007,10/05/2013,N/A,N/A
MYBVJ0711593,0.00,VJ071159,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/11/2007,12/11/2013,N/A,N/A
MYBVJ0804141,0.00,VJ080414,LITRAK IMTN 0% 15.10.2013 SN,LITRAK,IMTN,15/04/2008,15/10/2013,N/A,N/A
MYBVJ0804158,0.00,VJ080415,LITRAK IMTN 0% 15.04.2014 SN,LITRAK,IMTN,15/04/2008,15/04/2014,N/A,N/A
MYBVJ0804448,0.00,VJ080444,LITRAK IMTN 0% 15.10.2013 SN,LITRAK,IMTN,15/04/2008,15/10/2013,N/A,N/A
MYBVJ0804455,0.00,VJ080445,LITRAK IMTN 0% 15.04.2014 SN,LITRAK,IMTN,15/04/2008,15/04/2014,N/A,N/A
MYBVJ0804729,0.00,VJ080472,LITRAK IMTN 0% 15.10.2013 SN,LITRAK,IMTN,15/04/2008,15/10/2013,N/A,N/A
MYBVJ0804737,0.00,VJ080473,LITRAK IMTN 0% 15.04.2014 SN,LITRAK,IMTN,15/04/2008,15/04/2014,N/A,N/A
MYBVJ0805601,0.00,VJ080560,LITRAK IMTN 0% 15.10.2013 SN,LITRAK,IMTN,15/04/2008,15/10/2013,N/A,N/A
MYBVJ0805619,0.00,VJ080561,LITRAK IMTN 0% 15.04.2014 SN,LITRAK,IMTN,15/04/2008,15/04/2014,N/A,N/A
MYBVJ0806021,0.00,VJ080602,LITRAK IMTN 0% 15.10.2013 SN,LITRAK,IMTN,15/04/2008,15/10/2013,N/A,N/A
MYBVJ0806039,0.00,VJ080603,LITRAK IMTN 0% 15.04.2014 SN,LITRAK,IMTN,15/04/2008,15/04/2014,N/A,N/A
MYBVJ0806443,0.00,VJ080644,LITRAK IMTN 0% 15.10.2013 SN,LITRAK,IMTN,15/04/2008,15/10/2013,N/A,N/A
MYBVJ0806450,0.00,VJ080645,LITRAK IMTN 0% 15.04.2014 SN,LITRAK,IMTN,15/04/2008,15/04/2014,N/A,N/A
MYBVJ0808100,0.00,VJ080810,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0808118,0.00,VJ080811,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0808357,0.00,VJ080835,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0808365,0.00,VJ080836,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0808613,0.00,VJ080861,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0808621,0.00,VJ080862,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0808886,0.00,VJ080888,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0808894,0.00,VJ080889,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0809165,0.00,VJ080916,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0809173,0.00,VJ080917,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0809454,0.00,VJ080945,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0809462,0.00,VJ080946,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0809751,0.00,VJ080975,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0809769,0.00,VJ080976,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0810064,0.00,VJ081006,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0810072,0.00,VJ081007,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0810387,0.00,VJ081038,JEV IMTN 0% 12.11.2013 SN,JEV,IMTN,12/05/2008,12/11/2013,N/A,N/A
MYBVJ0810395,0.00,VJ081039,JEV IMTN 0% 12.05.2014 SN,JEV,IMTN,12/05/2008,12/05/2014,N/A,N/A
MYBVJ0902598,0.00,VJ090259,1MDB IMTN T1 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0902606,0.00,VJ090260,1MDB IMTN T1 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0903190,0.00,VJ090319,1MDB IMTN T2 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0903208,0.00,VJ090320,1MDB IMTN T2 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0903794,0.00,VJ090379,1MDB IMTN T3 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0903802,0.00,VJ090380,1MDB IMTN T3 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0904396,0.00,VJ090439,1MDB IMTN T4 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0904404,0.00,VJ090440,1MDB IMTN T4 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0904990,0.00,VJ090499,1MDB IMTN T5 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0905005,0.00,VJ090500,1MDB IMTN T5 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0905591,0.00,VJ090559,1MDB IMTN T6 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0905609,0.00,VJ090560,1MDB IMTN T6 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0906193,0.00,VJ090619,1MDB IMTN T7 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0906201,0.00,VJ090620,1MDB IMTN T7 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0906797,0.00,VJ090679,1MDB IMTN T8 28.11.2014 SN,1MDB,IMTN,29/05/2009,28/11/2014,N/A,N/A
MYBVJ0906805,0.00,VJ090680,1MDB IMTN T8 29.05.2015 SN,1MDB,IMTN,29/05/2009,29/05/2015,N/A,N/A
MYBVJ0908363,0.00,VJ090836,PRASARANA IMTN 0% 30.03.2015 SN,PRASARANA,IMTN,28/09/2009,30/03/2015,N/A,N/A
MYBVJ0908371,0.00,VJ090837,PRASARANA IMTN 0% 28.09.2015 SN,PRASARANA,IMTN,28/09/2009,28/09/2015,N/A,N/A
MYBVJ0908660,0.00,VJ090866,PRASARANA IMTN 0% 30.03.2015 SN,PRASARANA,IMTN,28/09/2009,30/03/2015,N/A,N/A
MYBVJ0908678,0.00,VJ090867,PRASARANA IMTN 0% 28.09.2015 SN,PRASARANA,IMTN,28/09/2009,28/09/2015,N/A,N/A
MYBVJ1002588,0.00,VJ100258,MDV IMTN 0% 26.02.2016 SN,MDV,IMTN,26/08/2010,26/02/2016,N/A,N/A
MYBVJ1002596,0.00,VJ100259,MDV IMTN 0% 26.08.2016 SN,MDV,IMTN,26/08/2010,26/08/2016,N/A,N/A
MYBVJ1003339,0.00,VJ100333,PUTRAJAYA IMTN 0% 05.04.2016 SN,PUTRAJAYA,IMTN,05/10/2010,05/04/2016,N/A,N/A
MYBVJ1003347,0.00,VJ100334,PUTRAJAYA IMTN 0% 05.10.2016 SN,PUTRAJAYA,IMTN,05/10/2010,05/10/2016,N/A,N/A
MYBVJ1100671,0.00,VJ110067,RANTAU IMTN 0% 14.11.2016 SN,RANTAU,IMTN,12/05/2011,14/11/2016,N/A,N/A
MYBVJ1100689,0.00,VJ110068,RANTAU IMTN 0% 12.05.2017 SN,RANTAU,IMTN,12/05/2011,12/05/2017,N/A,N/A
MYBVJ1101828,0.00,VJ110182,PUTRAJAYA IMTN 0% 28.11.2016 SN,PUTRAJAYA,IMTN,26/05/2011,28/11/2016,N/A,N/A
MYBVJ1101836,0.00,VJ110183,PUTRAJAYA IMTN 0% 26.05.2017 SN,PUTRAJAYA,IMTN,26/05/2011,26/05/2017,N/A,N/A
MYBVJ1102719,0.00,VJ110271,PRASARANA IMTN 0% 06.02.2017 SN,PRASARANA,IMTN,04/08/2011,06/02/2017,N/A,N/A
MYBVJ1102727,0.00,VJ110272,PRASARANA IMTN 0% 04.08.2017 SN,PRASARANA,IMTN,04/08/2011,04/08/2017,N/A,N/A
MYBVJ1103014,0.00,VJ110301,PRASARANA IMTN 0% 06.02.2017 SN,PRASARANA,IMTN,04/08/2011,06/02/2017,N/A,N/A
MYBVJ1103022,0.00,VJ110302,PRASARANA IMTN 0% 04.08.2017 SN,PRASARANA,IMTN,04/08/2011,04/08/2017,N/A,N/A
MYBVJ1104657,0.00,VJ110465,SATSSB IMTN 0% 30.05.2017 SN,SATSSB,IMTN,30/11/2011,30/05/2017,N/A,N/A
MYBVJ1104665,0.00,VJ110466,SATSSB IMTN 0% 29.11.2017 SN,SATSSB,IMTN,30/11/2011,29/11/2017,N/A,N/A
MYBVJ1204424,0.00,VJ120442,SATSSB IMTN 0% 14.06.2018 SN,SATSSB,IMTN,14/12/2012,14/06/2018,N/A,N/A
MYBVJ1204432,0.00,VJ120443,SATSSB IMTN 0% 14.12.2018 SN,SATSSB,IMTN,14/12/2012,14/12/2018,N/A,N/A
MYBVJ1400683,0.00,VJ140068,RANTAU IMTN 0% 26.09.2019 SN,RANTAU,IMTN,26/03/2014,26/09/2019,N/A,N/A
MYBVJ1400691,0.00,VJ140069,RANTAU IMTN 0% 26.03.2020 SN,RANTAU,IMTN,26/03/2014,26/03/2020,N/A,N/A
MYBVJ1402366,0.00,VJ140236,BPMB IMTN 0% 12.03.2020 SN,BPIMB,IMTN,12/09/2014,12/03/2020,N/A,N/A
MYBVJ1402374,14665000.00,VJ140237,BPMB IMTN 0% 14.09.2020 SN,BPIMB,IMTN,12/09/2014,14/09/2020,N/A,N/A
MYBVJ1402507,0.00,VJ140250,BPMB IMTN 0% 12.03.2020 SN,BPIMB,IMTN,12/09/2014,12/03/2020,N/A,N/A
MYBVJ1402515,10950000.00,VJ140251,BPMB IMTN 0% 14.09.2020 SN,BPIMB,IMTN,12/09/2014,14/09/2020,N/A,N/A
MYBVJ1402705,0.00,VJ140270,BPMB IMTN 0% 12.03.2020 SN,BPIMB,IMTN,12/09/2014,12/03/2020,N/A,N/A
MYBVJ1402713,21375000.00,VJ140271,BPMB IMTN 0% 14.09.2020 SN,BPIMB,IMTN,12/09/2014,14/09/2020,N/A,N/A
MYBVJ1403000,0.00,VJ140300,BPMB IMTN 0% 12.03.2020 SN,BPIMB,IMTN,12/09/2014,12/03/2020,N/A,N/A
MYBVJ1403018,21825000.00,VJ140301,BPMB IMTN 0% 14.09.2020 SN,BPIMB,IMTN,12/09/2014,14/09/2020,N/A,N/A
MYBVJ1403448,90000000.00,VJ140344,KESAS IMTN 4.550% 09.10.2020,KESAS,IMTN,10/10/2014,09/10/2020,N/A,AA2
MYBVJ1403554,500000000.00,VJ140355,PASB (GG) IMTN 4.10% 05.11.2020 - Issue No. 17,PASB,IMTN,05/11/2014,05/11/2020,N/A,N/A
MYBVJ1403919,80000000.00,VJ140391,JKSB IMTN 4.600% 10.12.2020,JKSB,IMTN,10/12/2014,10/12/2020,N/A,N/A
MYBVJ1404131,25000000.00,VJ140413,K-PROHAWK IMTN 4.970% 22.12.2020,K-PROHAWK,IMTN,22/12/2014,22/12/2020,N/A,AA2
MYBVJ1500136,6555000.00,VJ150013,MDV IMTN 0% 28.07.2020 SN,MDV,IMTN,28/01/2015,28/07/2020,N/A,N/A
MYBVJ1500144,6555000.00,VJ150014,MDV IMTN 0% 28.01.2021 SN,MDV,IMTN,28/01/2015,28/01/2021,N/A,N/A
MYBVJ1500615,250000000.00,VJ150061,POINT ZONE IMTN 5.750% 16.04.2021,POINT ZONE,IMTN,16/04/2015,16/04/2021,N/A,N/A
MYBVJ1501019,75000000.00,VJ150101,TSM IMTN 5.670% 25.02.2021,TSM,IMTN,28/05/2015,25/02/2021,N/A,N/A
MYBVJ1501209,100000000.00,VJ150120,JKSB IMTN 4.800% 28.05.2021,JKSB,IMTN,29/05/2015,28/05/2021,N/A,N/A
MYBVJ1501506,200000000.00,VJ150150,PUTRAJAYA IMTN 29.07.2021 SERIES 9 TRANCHE 012,PUTRAJAYA,IMTN,29/07/2015,29/07/2021,AAA_*I_*S,N/A
MYBVJ1501951,10000000.00,VJ150195,PROJEK SMART IMTN 5.000% 30.09.2021,PROJEK SMART,IMTN,30/09/2015,30/09/2021,N/A,AA2
MYBVJ1502215,34275000.00,VJ150221,RANTAU IMTN 0% 19.04.2021 SN,RANTAU,IMTN,19/10/2015,19/04/2021,N/A,AAA(S)
MYBVJ1502223,34275000.00,VJ150222,RANTAU IMTN 0% 19.10.2021 SN,RANTAU,IMTN,19/10/2015,19/10/2021,N/A,AAA(S)
MYBVJ1502322,75000000.00,VJ150232,JKSB IMTN 4.800% 21.10.2021,JKSB,IMTN,21/10/2015,21/10/2021,N/A,N/A
MYBVJ1502843,50000000.00,VJ150284,JEP IMTN 4.980% 04.06.2021 - Tranche 1,JEP,IMTN,04/12/2015,04/06/2021,AA-_*I_*S,N/A
MYBVJ1502850,115000000.00,VJ150285,JEP IMTN 5.080% 03.12.2021 - Tranche 2,JEP,IMTN,04/12/2015,03/12/2021,AA-_*I_*S,N/A
MYBVJ1503312,2310000.00,VJ150331,MDV IMTN 0% 09.06.2021 SN,MDV,IMTN,09/12/2015,09/06/2021,N/A,N/A
MYBVJ1503320,2310000.00,VJ150332,MDV IMTN 0% 09.12.2021 SN,MDV,IMTN,09/12/2015,09/12/2021,N/A,N/A
MYBVJ1600258,25000000.00,VJ160025,TSM IMTN 5.710% 24.02.2022,TSM,IMTN,24/02/2016,24/02/2022,N/A,N/A
MYBVJ1600464,2160000.00,VJ160046,MDV IMTN 0% 23.09.2021 SN,MDV,IMTN,23/03/2016,23/09/2021,N/A,N/A
MYBVJ1600472,2160000.00,VJ160047,MDV IMTN 0% 23.03.2022 SN,MDV,IMTN,23/03/2016,23/03/2022,N/A,N/A
MYBVJ1600548,2636000.00,VJ160054,HYB IMTN Tranche 1 Series 4,HYB,IMTN,31/03/2016,31/03/2022,N/A,N/A
MYBVJ1600589,55000000.00,VJ160058,PUTRAJAYA IMTN 11.04.2022,PUTRAJAYA,IMTN,11/04/2016,11/04/2022,AAA_*I_*S,N/A
MYBVJ1600712,5060000.00,VJ160071,PUTRAJAYA IMTN 0% 11.10.2021 SN,PUTRAJAYA,IMTN,11/04/2016,11/10/2021,AAA_*I_*S,N/A
MYBVJ1600720,5060000.00,VJ160072,PUTRAJAYA IMTN 0% 11.04.2022 SN,PUTRAJAYA,IMTN,11/04/2016,11/04/2022,AAA_*I_*S,N/A
MYBVJ1600894,5437500.00,VJ160089,PUTRAJAYA IMTN 0% 11.10.2021 SN,PUTRAJAYA,IMTN,11/04/2016,11/10/2021,AAA_*I_*S,N/A
MYBVJ1600902,5437500.00,VJ160090,PUTRAJAYA IMTN 0% 11.04.2022 SN,PUTRAJAYA,IMTN,11/04/2016,11/04/2022,AAA_*I_*S,N/A
MYBVJ1601058,1155000.00,VJ160105,PUTRAJAYA IMTN 0% 11.10.2021 SN,PUTRAJAYA,IMTN,11/04/2016,11/10/2021,AAA_*I_*S,N/A
MYBVJ1601066,1155000.00,VJ160106,PUTRAJAYA IMTN 0% 11.04.2022 SN,PUTRAJAYA,IMTN,11/04/2016,11/04/2022,AAA_*I_*S,N/A
MYBVJ1601165,0.00,VJ160116,HYB IMTN Tranche 2 Series 4,HYB,IMTN,26/04/2016,26/04/2022,N/A,N/A
MYBVJ1601330,30000000.00,VJ160133,MEX II IMTN 5.200% 29.04.2022 - Issue No. 2,MEX II,IMTN,29/04/2016,29/04/2022,AA-_*I_*S,N/A
MYBVJ1601710,397500.00,VJ160171,TSH IMTN 0% 17.12.2021 SN,TSH,IMTN,17/06/2016,17/12/2021,AA-_*I_*S,N/A
MYBVJ1601728,397500.00,VJ160172,TSH IMTN 0% 17.06.2022 SN,TSH,IMTN,17/06/2016,17/06/2022,AA-_*I_*S,N/A
MYBVJ1602072,14000000.00,VJ160207,CHELLAM IMTN 0% 24.06.2022,CHELLAM,IMTN,24/06/2016,24/06/2022,N/A,N/A
MYBVJ1602148,7000000.00,VJ160214,CHELLAM IMTN 5.900% 24.06.2022,CHELLAM,IMTN,24/06/2016,24/06/2022,N/A,N/A
MYBVJ1602189,100000000.00,VJ160218,POINT ZONE IMTN 5.700% 30.06.2022,POINT ZONE,IMTN,30/06/2016,30/06/2022,N/A,N/A
MYBVJ1602510,425000000.00,VJ160251,SARAWAKHIDRO IMTN 4.25% 11.08.2022,BAKUNHYDRO,IMTN,11/08/2016,11/08/2022,N/A,AAA
MYBVJ1602544,270001416.00,VJ160254,ZIYA ABS-IMTN 23.09.2021 SUB SUKUK,ZIYA,ABS-IMTN,12/08/2016,23/09/2021,N/A,N/A
MYBVJ1602759,200000000.00,VJ160275,STSSB IMTN Series 5/2016 06.06.2022,STSSB,IMTN,22/09/2016,06/06/2022,AA-_*I_*S,N/A
MYBVJ1602866,25000000.00,VJ160286,WIDAD CAP RM25M SUKUK MURABAHAH 5.200% 21.03.2022,WIDAD CAP,IMTN,21/09/2016,21/03/2022,N/A,AA2
MYBVJ1603054,37500000.00,VJ160305,EDARAN SWM IMTN ECOF+1.5% 5.4.2022 - Series 1 T10,EDARAN SWM,IMTN,05/10/2016,05/04/2022,N/A,N/A
MYBVJ1603062,37500000.00,VJ160306,EDARAN SWM IMTN ECOF+1.5% 5.10.2022 - Series 1 T11,EDARAN SWM,IMTN,05/10/2016,05/10/2022,N/A,N/A
MYBVJ1603435,19125000.00,VJ160343,BPMB IMTN 0% 04.05.2022 SN,BPIMB,IMTN,04/11/2016,04/05/2022,N/A,AAA
MYBVJ1603443,19125000.00,VJ160344,BPMB IMTN 0% 04.11.2022 SN,BPIMB,IMTN,04/11/2016,04/11/2022,N/A,AAA
MYBVJ1603633,4512500.00,VJ160363,BPMB IMTN 0% 04.05.2022 SN,BPIMB,IMTN,04/11/2016,04/05/2022,N/A,AAA
MYBVJ1603641,4512500.00,VJ160364,BPMB IMTN 0% 04.11.2022 SN,BPIMB,IMTN,04/11/2016,04/11/2022,N/A,AAA
MYBVJ1603930,11385000.00,VJ160393,BPMB IMTN 0% 04.05.2022 SN,BPIMB,IMTN,04/11/2016,04/05/2022,N/A,AAA
MYBVJ1603948,11385000.00,VJ160394,BPMB IMTN 0% 04.11.2022 SN,BPIMB,IMTN,04/11/2016,04/11/2022,N/A,AAA
MYBVJ1604250,10000000.00,VJ160425,LYCM IMTN 0% 15.11.2022,LYCM,IMTN,15/11/2016,15/11/2022,N/A,N/A
MYBVJ1604284,25000000.00,VJ160428,ACSB IMTN 5.700% 18.11.2022,ACSB,IMTN,18/11/2016,18/11/2022,AA-_*I_*S,N/A
MYBVJ1604433,2450000000.00,VJ160443,MAXIS BBAND IMTN 5.00% 24.02.2022 - Series No 0003,MAXIS BBAND,IMTN,29/11/2016,24/02/2022,N/A,N/A
MYBVJ1604458,100000000.00,VJ160445,STSSB IMTN Series 7/2016 4.900% 06.06.2022,STSSB,IMTN,28/12/2016,06/06/2022,AA-_*I_*S,N/A
MYBVJ1604466,100000000.00,VJ160446,STSSB IMTN Series 6/2016 4.900% 06.06.2022,STSSB,IMTN,19/12/2016,06/06/2022,AA-_*I_*S,N/A
MYBVJ1700140,25000000.00,VJ170014,RANTAU IMTN 0% 18.07.2022 SN,RANTAU,IMTN,17/01/2017,18/07/2022,N/A,AAA(S)
MYBVJ1700157,25000000.00,VJ170015,RANTAU IMTN 0% 17.01.2023 SN,RANTAU,IMTN,17/01/2017,17/01/2023,N/A,AAA(S)
MYBVJ1700538,17430000.00,VJ170053,BPMB IMTN 0% 02.09.2022 SN,BPIMB,IMTN,02/03/2017,02/09/2022,N/A,AAA
MYBVJ1700546,17430000.00,VJ170054,BPMB IMTN 0% 02.03.2023 SN,BPIMB,IMTN,02/03/2017,02/03/2023,N/A,AAA
MYBVJ1700835,6930000.00,VJ170083,BPMB IMTN 0% 02.09.2022 SN,BPIMB,IMTN,02/03/2017,02/09/2022,N/A,AAA
MYBVJ1700843,6930000.00,VJ170084,BPMB IMTN 0% 02.03.2023 SN,BPIMB,IMTN,02/03/2017,02/03/2023,N/A,AAA
MYBVJ1701908,40000000.00,VJ170190,SPRE IMTN 4.950% 17.07.2023,SPRE,IMTN,17/07/2017,17/07/2023,N/A,AA3
MYBVJ1702070,80000000.00,VJ170207,BEWG IMTN 5.400% 19.07.2023,BEWG,IMTN,19/07/2017,19/07/2023,AA_*I_*S,N/A
MYBVJ1702195,19000000.00,VJ170219,TADAU SRI SUKUK 5.20% 27.07.2023 (Tranche 5),TADAU ENERGY,IMTN,27/07/2017,27/07/2023,N/A,AA3
MYBVJ1702369,500000000.00,VJ170236,PTPTN IMTN 4.290% 17.08.2023,PTPTN,IMTN,17/08/2017,17/08/2023,N/A,N/A
MYBVJ1702732,1858000.00,VJ170273,HYB Tranche 3 Series 4,HYB,IMTN,28/09/2017,26/09/2023,N/A,N/A
MYBVJ1702963,30000000.00,VJ170296,QSPS Green SRI Sukuk 5.200% 06.04.2023 - T9,QSPS,IMTN,06/10/2017,06/04/2023,N/A,N/A
MYBVJ1702971,25000000.00,VJ170297,QSPS Green SRI Sukuk 5.240% 06.10.2023 - T10,QSPS,IMTN,06/10/2017,06/10/2023,N/A,N/A
MYBVJ1703334,130000000.00,VJ170333,QSR STORES IMTN Floating Rate 21.04.2023,QSR STORES,IMTN,23/10/2017,21/04/2023,N/A,N/A
MYBVJ1703367,160000000.00,VJ170336,QSR STORES IMTN Floating Rate 23.10.2023,QSR STORES,IMTN,23/10/2017,23/10/2023,N/A,N/A
MYBVJ1703433,100000000.00,VJ170343,SPG IMTN 4.760% 28.04.2023,SPG,IMTN,31/10/2017,28/04/2023,N/A,N/A
